"MaStR-Nr. der Einheit";"Anzeige-Name der Einheit";"Betriebs-Status";"Energieträger";"Bruttoleistung der Einheit";"Nettonennleistung der Einheit";"Inbetriebnahmedatum der Einheit";"Registrierungsdatum der Einheit";"Bundesland";"Postleitzahl";"Ort";"Straße";"Hausnummer";"Gemarkung";"Flurstück";"Gemeindeschlüssel";"Koordinate: Breitengrad (WGS84)";"Koordinate: Längengrad (WGS84)";"Anzahl der Solar-Module";"Hauptausrichtung der Solar-Module";"Name des Windparks";"Nabenhöhe der Windenergieanlage";"Rotordurchmesser der Windenergieanlage";"Hersteller der Windenergieanlage";"Typenbezeichnung";"Hauptbrennstoff der Einheit";"Nutzbare Speicherkapazität in kWh";"Technologie der Stromerzeugung";"Lage der Einheit";"Letzte Aktualisierung";"Datum der endgültigen Stilllegung";"Datum der geplanten Inbetriebnahme";"Name des Anlagenbetreibers (nur Org.)";"	MaStR-Nr. des Anlagenbetreibers";"Volleinspeisung oder Teileinspeisung";"MaStR-Nr. der Genehmigung";"Name des Anschluss-Netzbetreibers";"MaStR-Nr. des Anschluss-Netzbetreibers";"Netzbetreiberprüfung";"Spannungsebene";"MaStR-Nr. der Lokation";"MaStR-Nr. der EEG-Anlage";"EEG-Anlagenschlüssel";"Inbetriebnahmedatum der EEG-Anlage";"Installierte Leistung der EEG-Anlage";"Zuschlagnummer (EEG/KWK-Ausschreibung)";"MaStR-Nr. der KWK-Anlage";"Inbetriebnahmedatum der KWK-Anlage";"Elektrische KWK-Leistung";"Thermische Nutzleistung in kW"
"SEE916659584221";"WEA OBR2 / WEA 05.19 Issum";"In Planung";"Wind";"5560";"5560";"";"29.3.2023";"Nordrhein-Westfalen";"47661";"Issum";"";"";"Sevelen";"7: 070, 072";"05154020";"51,480132";"6,454672";"";"";"Issum Repowering";"166,6";"160";"ENERCON GmbH";"E-160 EP5 E3";"";"";"Horizontalläufer";"Windkraft an Land";"15.12.2023";"";"11.7.2024";"SL Windpark Issum GmbH & Co. KG";"ABR953122071376";"Volleinspeisung";"SGE906956097302";"Westnetz GmbH (SNB921897286493)";"SNB921897286493";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE953111487898";"WEA OBR3 / WEA 05.20 Issum";"In Planung";"Wind";"5560";"5560";"";"29.3.2023";"Nordrhein-Westfalen";"47661";"Issum";"";"";"Sevelen";"6: 083";"05154020";"51,475588";"6,442583";"";"";"Issum Repowering";"166,6";"160";"ENERCON GmbH";"E-160 EP5 E3";"";"";"Horizontalläufer";"Windkraft an Land";"15.12.2023";"";"18.7.2024";"SL Windpark Issum GmbH & Co. KG";"ABR953122071376";"Volleinspeisung";"SGE990401428322";"Westnetz GmbH (SNB921897286493)";"SNB921897286493";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE969140606278";"WEA R1 / WEA 12.15 Issum";"In Planung";"Wind";"5560";"5560";"";"29.3.2023";"Nordrhein-Westfalen";"47509";"Rheurdt";"";"";"Rheurdt";"9: 092, 094";"05154048";"51,474592";"6,450127";"";"";"Issum Repowering";"166,6";"160";"ENERCON GmbH";"E-160 EP5 E3";"";"";"Horizontalläufer";"Windkraft an Land";"15.12.2023";"";"25.7.2024";"Niederrhein Wind GmbH & Co. KG";"ABR913706602891";"Volleinspeisung";"SGE927703493185";"Westnetz GmbH (SNB921897286493)";"SNB921897286493";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE974135965407";"WEA 1 Balve Garbeck";"In Planung";"Wind";"4200";"4200";"";"29.3.2023";"Nordrhein-Westfalen";"58802";"Balve";"";"";"Garbeck";"9: 085";"05962008";"51,338167";"7,80265";"";"";"Balve";"160";"138,25";"ENERCON GmbH";"E-138 EP3";"";"";"Horizontalläufer";"Windkraft an Land";"3.4.2024";"";"1.5.2025";"SL Windenergie GmbH";"ABR951762163239";"Volleinspeisung";"SGE925688989327";"Westnetz GmbH (SNB921897286493)";"SNB921897286493";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE993981023802";"OLD WEA 2 Balve Garbeck";"In Planung";"Wind";"4200";"4200";"";"29.3.2023";"Nordrhein-Westfalen";"58802";"Balve";"";"";"Garbeck";"9: 085";"05962008";"51,334531";"7,80853";"";"";"Balve";"160";"138,25";"ENERCON GmbH";"E-138 EP3";"";"";"Horizontalläufer";"Windkraft an Land";"3.4.2024";"";"8.5.2025";"SL Windenergie GmbH";"ABR951762163239";"Volleinspeisung";"SGE926998794694";"Westnetz GmbH (SNB921897286493)";"SNB921897286493";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE955387296938";"OLD WEA 3 Balve Garbeck";"In Planung";"Wind";"4200";"4200";"";"29.3.2023";"Nordrhein-Westfalen";"58802";"Balve";"";"";"Garbeck";"9: 096";"05962008";"51,334531";"7,80853";"";"";"Balve";"160";"138,25";"ENERCON GmbH";"E-138 EP3";"";"";"Horizontalläufer";"Windkraft an Land";"3.4.2024";"";"15.5.2025";"SL Windenergie GmbH";"ABR951762163239";"Volleinspeisung";"SGE947180102813";"Westnetz GmbH (SNB921897286493)";"SNB921897286493";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE918671684682";"WKA 1";"In Planung";"Wind";"4800";"4800";"";"29.3.2023";"Schleswig-Holstein";"24366";"Loose";"";"";"Ilewitt";"1 Flurstück 32/1";"01058099";"54,528586";"9,932622";"";"";"WKA 1";"110";"133,2";"Nordex Germany GmbH";"N133/4,8";"";"";"Horizontalläufer";"Windkraft an Land";"31.3.2023";"";"31.3.2025";"Windpark Waabs GmbH & Co. KG";"ABR956184670464";"Volleinspeisung";"SGE901972504520";"Schleswig-Holstein Netz AG (SNB919861978666)";"SNB919861978666";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE919242395785";"WKA 2";"In Planung";"Wind";"4800";"4800";"";"29.3.2023";"Schleswig-Holstein";"24366";"Loose";"";"";"Ilewitt";"1 Flurstück 32/1";"01058099";"54,527034";"9,928677";"";"";"WKA 2";"110";"133,2";"Nordex Germany GmbH";"N133/4.8";"";"";"Horizontalläufer";"Windkraft an Land";"31.3.2023";"";"31.3.2025";"Windpark Waabs GmbH & Co. KG";"ABR956184670464";"Volleinspeisung";"SGE901832208414";"Schleswig-Holstein Netz AG (SNB919861978666)";"SNB919861978666";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE938731483208";"WKA 3";"In Planung";"Wind";"4800";"4800";"";"29.3.2023";"Schleswig-Holstein";"24369";"Waabs";"";"";"Sophienhof";"2 Flurstück 53/3";"01058166";"54,523792";"9,938832";"";"";"WKA 3";"110";"133,2";"Nordex Germany GmbH";"N133/4.8";"";"";"Horizontalläufer";"Windkraft an Land";"31.3.2023";"";"31.3.2025";"Windpark Waabs GmbH & Co. KG";"ABR956184670464";"Volleinspeisung";"SGE940221796057";"Schleswig-Holstein Netz AG (SNB919861978666)";"SNB919861978666";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE980283621300";"WKA 4";"In Planung";"Wind";"4800";"4800";"";"29.3.2023";"Schleswig-Holstein";"24369";"Waabs";"";"";"Sophienhof";"2 Flurstück 40/2";"01058166";"54,520907";"9,938905";"";"";"WKA 4";"110";"133,2";"Nordex Germany GmbH";"N133/4.8";"";"";"Horizontalläufer";"Windkraft an Land";"31.3.2023";"";"31.3.2025";"Windpark Waabs GmbH & Co. KG";"ABR956184670464";"Volleinspeisung";"SGE915793662048";"Schleswig-Holstein Netz AG (SNB919861978666)";"SNB919861978666";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE973966168018";"WKA 1";"In Planung";"Wind";"5700";"5700";"";"30.3.2023";"Schleswig-Holstein";"24589";"Nortorf";"";"";"Thienbüttel";"Flur1: 28/1";"01058117";"54,184634";"9,823909";"";"";"Windpark Nortorf";"118";"163";"Nordex Germany GmbH";"N163";"";"";"Horizontalläufer";"Windkraft an Land";"30.3.2023";"";"29.4.2024";"Windpark Nortorf GmbH & Co. KG";"ABR956846705190";"Volleinspeisung";"SGE971332213843";"Schleswig-Holstein Netz AG (SNB919861978666)";"SNB919861978666";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE927399003873";"WKA 2";"In Planung";"Wind";"5700";"5700";"";"30.3.2023";"Schleswig-Holstein";"24589";"Ellerdorf";"";"";"Ellerdorf";"Flur7: 27";"01058046";"54,189469";"9,820158";"";"";"Windpark Nortorf";"118";"163";"Nordex Germany GmbH";"N163";"";"";"Horizontalläufer";"Windkraft an Land";"30.3.2023";"";"29.4.2024";"Windpark Nortorf GmbH & Co. KG";"ABR956846705190";"Volleinspeisung";"SGE968927042445";"Schleswig-Holstein Netz AG (SNB919861978666)";"SNB919861978666";"";"Niederspannung (= Hausanschluss/Haushaltsstrom)";"";"";"";"";"";"";"";"";"";""
"SEE951461047281";"WEA1";"In Planung";"Wind";"6800";"6800";"";"30.3.2023";"Nordrhein-Westfalen";"48366";"Laer";"";"";"Laer";"Flur25: 071";"05566036";"52,04858";"7,394663";"";"";"Bürgerwind Laer";"164";"163";"Nordex Energy GmbH";"N163/6.8";"";"";"Horizontalläufer";"Windkraft an Land";"31.3.2023";"";"1.4.2026";"Bürgerwind Laer GmbH & Co. KG";"ABR944716785168";"Volleinspeisung";"SGE906076260419";"Westnetz GmbH (SNB921897286493)";"SNB921897286493";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE927048598378";"WEA2";"In Planung";"Wind";"5700";"5700";"";"30.3.2023";"Nordrhein-Westfalen";"48366";"Laer";"";"";"Laer";"Flur25: 071";"05566036";"52,046466";"7,398122";"";"";"Bürgerwind Laer";"125,4";"149";"Nordex Energy GmbH";"N149/5.7";"";"";"Horizontalläufer";"Windkraft an Land";"31.3.2023";"";"1.4.2026";"Bürgerwind Laer GmbH & Co. KG";"ABR944716785168";"Volleinspeisung";"SGE906076260419";"Westnetz GmbH (SNB921897286493)";"SNB921897286493";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE919126697783";"WEA3";"In Planung";"Wind";"5700";"5700";"";"30.3.2023";"Nordrhein-Westfalen";"48366";"Laer";"";"";"Laer";"Flur34: 431";"05566036";"52,043049";"7,4009";"";"";"Bürgerwind Laer";"125,4";"149";"Nordex Energy GmbH";"N149/5.7";"";"";"Horizontalläufer";"Windkraft an Land";"31.3.2023";"";"1.4.2026";"Bürgerwind Laer GmbH & Co. KG";"ABR944716785168";"Volleinspeisung";"SGE906076260419";"Westnetz GmbH (SNB921897286493)";"SNB921897286493";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE927451117449";"WEA4";"In Planung";"Wind";"6800";"6800";"";"30.3.2023";"Nordrhein-Westfalen";"48366";"Laer";"";"";"Laer";"Flur34: 436";"05566036";"52,039956";"7,398104";"";"";"Bürgerwind Laer";"164";"163";"Nordex Energy GmbH";"N163/6.8";"";"";"Horizontalläufer";"Windkraft an Land";"31.3.2023";"";"1.4.2026";"Bürgerwind Laer GmbH & Co. KG";"ABR944716785168";"Volleinspeisung";"SGE906076260419";"Westnetz GmbH (SNB921897286493)";"SNB921897286493";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE997122726829";"WEA5";"In Planung";"Wind";"6800";"6800";"";"30.3.2023";"Nordrhein-Westfalen";"48366";"Laer";"";"";"Laer";"Flur34: 121";"05566036";"52,038402";"7,403142";"";"";"Bürgerwind Laer";"164";"163";"Nordex Energy GmbH";"N163/6.8";"";"";"Horizontalläufer";"Windkraft an Land";"31.3.2023";"";"1.4.2026";"Bürgerwind Laer GmbH & Co. KG";"ABR944716785168";"Volleinspeisung";"SGE906076260419";"Westnetz GmbH (SNB921897286493)";"SNB921897286493";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE957225004576";"Neetzow 1";"In Planung";"Wind";"5700";"5700";"";"30.3.2023";"Mecklenburg-Vorpommern";"17391";"Neetzow-Liepen";"";"";"Liepen";"Flur 1 Flurstück 74";"13075155";"53,874208";"13,459553";"";"";"Neetzow-Liepen Nordost";"164";"149";"Nordex Germany GmbH";"";"";"";"Horizontalläufer";"Windkraft an Land";"13.2.2024";"";"1.5.2025";"Venterm sechs GmbH & Co.KG";"ABR976566899399";"Volleinspeisung";"SGE937658531771";"E.DIS Netz GmbH (SNB941690671609)";"SNB941690671609";"";"";"";"";"";"";"";"";"";"";"";""
"SEE950754226242";"Neetzow 2";"In Planung";"Wind";"5700";"5700";"";"30.3.2023";"Mecklenburg-Vorpommern";"17391";"Neetzow-Liepen";"";"";"Liepen";"Flur 1 Flurstück 86, 87";"13075155";"53,874678";"13,453586";"";"";"Neetzow-Liepen Nordost";"164";"149";"Nordex Germany GmbH";"";"";"";"Horizontalläufer";"Windkraft an Land";"13.2.2024";"";"1.5.2025";"Venterm sechs GmbH & Co.KG";"ABR976566899399";"Volleinspeisung";"SGE946805441092";"E.DIS Netz GmbH (SNB941690671609)";"SNB941690671609";"";"";"";"";"";"";"";"";"";"";"";""
"SEE958795481088";"ABO Wind WP Herrscheid-Eslohe WEA 1";"In Planung";"Wind";"5500";"5500";"";"30.3.2023";"Nordrhein-Westfalen";"59889";"Eslohe";"";"";"Cobbenrode";"Flur13: 48";"05958016";"51,177443";"8,157352";"";"";"ABO Wind WP Herrscheid-Eslohe";"161";"158";"GE Wind Energy GmbH";"GE 5.5-158";"";"";"Horizontalläufer";"Windkraft an Land";"30.3.2023";"";"6.12.2024";"ABO Wind WP Herscheid-Lennestadt GmbH & Co. KG";"ABR919373861784";"Volleinspeisung";"SGE990631225616";"Westnetz GmbH (SNB921897286493)";"SNB921897286493";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE912941856151";"Neetzow 3";"In Planung";"Wind";"5700";"5700";"";"30.3.2023";"Mecklenburg-Vorpommern";"17391";"Neetzow-Liepen";"";"";"Liepen";"Flur 1 Flurstück 89/9";"13075155";"53,876208";"13,448861";"";"";"Neetzow-Liepen Nordost";"164";"149";"Nordex Germany GmbH";"";"";"";"Horizontalläufer";"Windkraft an Land";"13.2.2024";"";"1.5.2025";"Venterm sechs GmbH & Co.KG";"ABR976566899399";"Volleinspeisung";"SGE939197511924";"E.DIS Netz GmbH (SNB941690671609)";"SNB941690671609";"";"";"";"";"";"";"";"";"";"";"";""
"SEE998697285247";"Neetzow 4";"In Planung";"Wind";"5700";"5700";"";"30.3.2023";"Mecklenburg-Vorpommern";"17391";"Neetzow-Liepen";"";"";"Liepen";"Flur 1 Flurstück 89/9";"13075155";"53,878419";"13,445233";"";"";"Neetzow-Liepen Nordost";"164";"149";"Nordex Germany GmbH";"";"";"";"Horizontalläufer";"Windkraft an Land";"13.2.2024";"";"1.5.2025";"Venterm sechs GmbH & Co.KG";"ABR976566899399";"Volleinspeisung";"SGE921651956013";"E.DIS Netz GmbH (SNB941690671609)";"SNB941690671609";"";"";"";"";"";"";"";"";"";"";"";""
"SEE998223743968";"WEA 1";"In Planung";"Wind";"4600";"4600";"";"30.3.2023";"Mecklenburg-Vorpommern";"17322";"Grambow";"";"";"Sonnenberg";"Flur 3 Flurstück 8/1";"13075038";"53,388199";"14,328381";"";"";"Windpark Schwennenz";"166,6";"160";"ENERCON GmbH";"E-160 EP5";"";"";"Horizontalläufer";"Windkraft an Land";"15.4.2024";"";"1.4.2025";"innoVent WP Schwennenz";"ABR915601496575";"Volleinspeisung";"SGE974532222882";"E.DIS Netz GmbH (SNB941690671609)";"SNB941690671609";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE981283298974";"ABO Wind WP Herrscheid-Eslohe WEA 2";"In Planung";"Wind";"5500";"5500";"";"30.3.2023";"Nordrhein-Westfalen";"59889";"Eslohe";"";"";"Cobbenrode";"Flur13: 28";"05958016";"51,17495";"8,152047";"";"";"ABO Wind WP Herrscheid-Eslohe";"161";"158";"GE Wind Energy GmbH";"GE 5.5-158";"";"";"Horizontalläufer";"Windkraft an Land";"30.3.2023";"";"29.11.2024";"ABO Wind WP Herscheid-Lennestadt GmbH & Co. KG";"ABR919373861784";"Volleinspeisung";"SGE990631225616";"Westnetz GmbH (SNB921897286493)";"SNB921897286493";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE940794793071";"WEA Fehrenbötel 01";"In Planung";"Wind";"5600";"5600";"";"31.3.2023";"Schleswig-Holstein";"24635";"Rickling";"";"";"Fehrenbötel";"Flur7: 028";"01060068";"53,971553";"10,179794";"";"";"Windpark Fehrenbötel I";"166";"162";"Vestas Deutschland GmbH";"V162-5.6 MW";"";"";"Horizontalläufer";"Windkraft an Land";"12.5.2023";"";"31.12.2024";"UKA Umweltgerechte Kraftanlagen GmbH & Co. KG";"ABR999408386086";"Volleinspeisung";"SGE904798642780";"Schleswig-Holstein Netz AG (SNB919861978666)";"SNB919861978666";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE959877558070";"WEA Fehrenbötel 02";"In Planung";"Wind";"5600";"5600";"";"31.3.2023";"Schleswig-Holstein";"24635";"Rickling";"";"";"Fehrenbötel";"Flur8: 065/2";"01060068";"53,970726";"10,174236";"";"";"Windpark Fehrenbötel I";"169";"162";"Vestas Deutschland GmbH";"V162-5.6 MW";"";"";"Horizontalläufer";"Windkraft an Land";"12.5.2023";"";"31.12.2024";"UKA Umweltgerechte Kraftanlagen GmbH & Co. KG";"ABR999408386086";"Volleinspeisung";"SGE905424720445";"Schleswig-Holstein Netz AG (SNB919861978666)";"SNB919861978666";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE957832689104";"WEA1";"In Planung";"Wind";"3900";"3900";"";"30.3.2023";"Niedersachsen";"38476";"Barwedel";"";"";"Barwedel";"Flur 7, Flurstück 21";"03151002";"52,523933";"10,740683";"";"";"Windpark Jembke GmbH & Co. KG";"134";"131";"Nordex Energy GmbH";"N131";"";"";"Horizontalläufer";"Windkraft an Land";"6.3.2024";"";"14.4.2025";"BayWa r.e Wind GmbH";"ABR932682301871";"Volleinspeisung";"SGE924310991639";"LSW Netz GmbH & Co. KG (SNB957862279702)";"SNB957862279702";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE934707762919";"WEA Augustenhof";"In Planung";"Wind";"5700";"5700";"";"30.3.2023";"Brandenburg";"16303";"Schwedt";"";"";"Landin";"Flur 6: 096";"12073532";"53,09827";"14,093851";"";"";"WEA Augustenhof";"164";"149";"Nordex Germany GmbH";"N-149-5.7";"";"";"Horizontalläufer";"Windkraft an Land";"8.8.2023";"";"31.3.2025";"MLK Windfeld Augustenhof Nr. 92 GmbH & Co. KG";"ABR956836711965";"Volleinspeisung";"SGE992449101724";"E.DIS Netz GmbH (SNB941690671609)";"SNB941690671609";"";"Umspannebene Hochspannung/Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE933921576869";"WEA 06";"In Planung";"Wind";"5600";"5600";"";"30.3.2023";"Brandenburg";"14913";"Schlenzer";"";"";"Schlenzer";"Flur 3: 20, 21";"12072298";"51,9717";"13,292188";"";"";"Schlenzer BA 2";"169";"162";"Vestas Deutschland GmbH";"V-162-5,6MW STE";"";"";"Horizontalläufer";"Windkraft an Land";"30.3.2023";"";"30.8.2024";"Windpark Schlenzer Fläming GmbH & Co. KG";"ABR966760229986";"Volleinspeisung";"SGE913122642570";"E.DIS Netz GmbH (SNB941690671609)";"SNB941690671609";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE943590206349";"WEA Reher 01";"In Planung";"Wind";"6800";"6800";"";"31.3.2023";"Schleswig-Holstein";"25593";"Reher";"";"";"Reher";"Flur10: 006";"01061091";"54,043815";"9,564643";"";"";"Windpark Reher I";"164,89";"163";"Nordex Germany GmbH";"N163-6.8 MW";"";"";"Horizontalläufer";"Windkraft an Land";"9.1.2024";"";"31.12.2024";"UGE Reher Eins GmbH & Co. KG Umweltgerechte Energie";"ABR928837495250";"Volleinspeisung";"SGE906214280835";"Schleswig-Holstein Netz AG (SNB919861978666)";"SNB919861978666";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE923937055540";"WEA Reher 02";"In Planung";"Wind";"4800";"4800";"";"31.3.2023";"Schleswig-Holstein";"25593";"Reher";"";"";"Reher";"Flur9: 008";"01061091";"54,052314";"9,58599";"";"";"Windpark Reher III";"110";"133";"Nordex Germany GmbH";"N133-4.8 MW";"";"";"Horizontalläufer";"Windkraft an Land";"9.1.2024";"";"31.12.2024";"UGE Reher Eins GmbH & Co. KG Umweltgerechte Energie";"ABR928837495250";"Volleinspeisung";"SGE984784351988";"Schleswig-Holstein Netz AG (SNB919861978666)";"SNB919861978666";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE948601818696";"WEA 07";"In Planung";"Wind";"5600";"5600";"";"30.3.2023";"Brandenburg";"14913";"Schlenzer";"";"";"Schlenzer";"Flur 3: 19";"12072298";"51,974966";"13,293519";"";"";"Schlenzer BA 2";"169";"162";"Vestas Deutschland GmbH";"V-162-5,6MW STE";"";"";"Horizontalläufer";"Windkraft an Land";"30.3.2023";"";"30.8.2024";"Windpark Schlenzer Fläming GmbH & Co. KG";"ABR966760229986";"Volleinspeisung";"SGE913122642570";"E.DIS Netz GmbH (SNB941690671609)";"SNB941690671609";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE985985813145";"Haltern_Uphusen_WEAC1";"In Planung";"Wind";"5700";"5700";"";"30.3.2023";"Nordrhein-Westfalen";"45721";"Haltern am See";"";"";"Haltern- Kirchspiel";"Flur 29, Flurstück 3";"05562016";"51,776159";"7,189501";"";"";"Windpark_Haltern_Uphusen_WEAC1";"165,5";"163";"Nordex SE";"N163/5X TCS 164";"";"";"Horizontalläufer";"Windkraft an Land";"30.3.2023";"";"30.9.2024";"Felix Nova GmbH";"ABR966384886633";"Volleinspeisung";"SGE965645990836";"Stadtwerke Haltern am See GmbH (SNB921816651920)";"SNB921816651920";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE985492308035";"WP Schacht Konrad II Repowering S15";"In Planung";"Wind";"6200";"6200";"";"30.3.2023";"Niedersachsen";"38239";"Salzgitter";"";"";"Üfingen";"Flur 4: 105/2";"03102000";"52,197623";"10,39127";"";"";"WP Schacht Konrad II Repowering";"169";"162";"Vestas Deutschland GmbH";"V162 ENVentus";"";"";"Horizontalläufer";"Windkraft an Land";"15.11.2023";"";"31.12.2024";"Windpark Schacht Konrad II Repowering GmbH & Co. KG";"ABR910577255904";"Volleinspeisung";"SGE937538371718";"Avacon Netz GmbH (SNB990362338043)";"SNB990362338043";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE910579708019";"Haltern_Uphusen_WEAC2";"In Planung";"Wind";"5700";"5700";"";"30.3.2023";"Nordrhein-Westfalen";"45721";"Haltern am See";"";"";"Haltern- Kirchspiel";"Flur 29, Flurstück 3";"05562016";"51,772816";"7,193187";"";"";"Windpark_Haltern_Uphusen_WEAC2";"165,5";"163";"Nordex SE";"N163/5X TCS 164";"";"";"Horizontalläufer";"Windkraft an Land";"30.3.2023";"";"30.9.2024";"Felix Nova GmbH";"ABR966384886633";"Volleinspeisung";"SGE987091448570";"Stadtwerke Haltern am See GmbH (SNB921816651920)";"SNB921816651920";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE909843099021";"WP Schacht Konrad II Repowering S16";"In Planung";"Wind";"5600";"5600";"";"30.3.2023";"Niedersachsen";"38239";"Salzgitter";"";"";"Sauingen";"Flur 3:76. flur 3:75/4";"03102000";"52,193777";"10,393345";"";"";"WP Schacht Konrad II Repowering";"169";"162";"Vestas Deutschland GmbH";"V162 ENVentus";"";"";"Horizontalläufer";"Windkraft an Land";"15.11.2023";"";"31.12.2024";"Windpark Schacht Konrad II Repowering GmbH & Co. KG";"ABR910577255904";"Volleinspeisung";"SGE906525448948";"Avacon Netz GmbH (SNB990362338043)";"SNB990362338043";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE996179101368";"WP Schacht Konrad II Repowering S17";"In Planung";"Wind";"5600";"5600";"";"30.3.2023";"Niedersachsen";"38239";"Salzgitter";"";"";"Sauingen";"Flur 3:88/1";"03102000";"52,19406";"10,388379";"";"";"WP Schacht Konrad II Repowering";"169";"162";"Vestas Deutschland GmbH";"V162 ENVentus";"";"";"Horizontalläufer";"Windkraft an Land";"15.11.2023";"";"31.12.2024";"Windpark Schacht Konrad II Repowering GmbH & Co. KG";"ABR910577255904";"Volleinspeisung";"SGE906728297497";"Avacon Netz GmbH (SNB990362338043)";"SNB990362338043";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE967568889839";"FOE01-WEA1";"In Planung";"Wind";"5600";"5600";"";"3.4.2023";"Schleswig-Holstein";"25563";"Föhrden-Barl";"";"";"Föhrden-Barl";"Flur 9, Flurstück: 20/1";"01060021";"53,916845";"9,762186";"";"";"WP Föhrden-Barl";"125";"150";"Vestas Deutschland GmbH";"Vestas V150-5.6 MW";"";"";"Horizontalläufer";"Windkraft an Land";"3.4.2023";"";"30.3.2025";"EnBW Windkraftprojekte GmbH";"ABR986645205263";"Teileinspeisung (einschließlich Eigenverbrauch)";"SGE991120854805";"";"";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE964948342175";"WP Schacht Konrad II Repowering S18";"In Planung";"Wind";"5600";"5600";"";"30.3.2023";"Niedersachsen";"38239";"Salzgitter";"";"";"Sauingen";"Flur 4: 96/4";"03102000";"52,191187";"10,38652";"";"";"WP Schacht Konrad II Repowering";"169";"162";"Vestas Deutschland GmbH";"V162 ENVentus";"";"";"Horizontalläufer";"Windkraft an Land";"15.11.2023";"";"31.12.2024";"Windpark Schacht Konrad II Repowering GmbH & Co. KG";"ABR910577255904";"Volleinspeisung";"SGE997046688036";"Avacon Netz GmbH (SNB990362338043)";"SNB990362338043";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
"SEE976389053817";"FOE01-WEA2";"In Planung";"Wind";"5600";"5600";"";"3.4.2023";"Schleswig-Holstein";"25563";"Hingstheide";"";"";"Hingstheide";"Flur 1, Flurstück 1/1";"01061038";"53,913669";"9,757058";"";"";"WP Föhrden-Barl";"125";"150";"Vestas Deutschland GmbH";"Vestas V150-5.6 MW";"";"";"Horizontalläufer";"Windkraft an Land";"3.4.2023";"";"30.3.2025";"EnBW Windkraftprojekte GmbH";"ABR986645205263";"Teileinspeisung (einschließlich Eigenverbrauch)";"SGE992336969840";"";"";"";"Mittelspannung";"";"";"";"";"";"";"";"";"";""
"SEE911135927042";"WP Schacht Konrad II Repowering S19";"In Planung";"Wind";"6200";"6200";"";"30.3.2023";"Niedersachsen";"38239";"Salzgitter";"";"";"Sauingen";"Fluer 3: 83/4";"03102000";"52,190642";"10,391564";"";"";"WP Schacht Konrad II Repowering";"169";"162";"Vestas Deutschland GmbH";"V162 ENVentus";"";"";"Horizontalläufer";"Windkraft an Land";"15.11.2023";"";"31.12.2024";"Windpark Schacht Konrad II Repowering GmbH & Co. KG";"ABR910577255904";"Volleinspeisung";"SGE947228858443";"Avacon Netz GmbH (SNB990362338043)";"SNB990362338043";"";"Hochspannung";"";"";"";"";"";"";"";"";"";""
